ID,Dimensions.Height,Dimensions.Length,Dimensions.Width,Engine Information.Driveline,Engine Information.Engine Type,Engine Information.Hybrid,Engine Information.Number of Forward Gears,Engine Information.Transmission,Fuel Information.City mpg,Fuel Information.Fuel Type,Fuel Information.Highway mpg,Identification.Classification,Identification.Make,Indentification.Model,Identification.Year,Engine Information.Engine Statistics.Horsepower,Engine Information.Engine Statistics.Torque
3654,128,170,237,All-wheel drive,Infiniti 5.6L 8 Cylinder 400 hp 413 ft-lbs,TRUE,7,7 Speed Automatic,14,Gasoline,20,Automatic transmission,Infiniti,QX56,2011,400,413
3655,111,7,11,Rear-wheel drive,BMW 4.0L 8 cylinder 414 hp 295 ft-lbs,TRUE,6,6 Speed Manual,13,Gasoline,20,Manual transmission,BMW,M3 Convertible,2010,414,295
3656,111,7,11,Rear-wheel drive,BMW 4.0L 8 cylinder 414 hp 295 ft-lbs,TRUE,6,6 Speed Manual,13,Gasoline,20,Manual transmission,BMW,M3 Convertible,2011,414,295
3657,132,9,24,Rear-wheel drive,BMW 4.0L 8 cylinder 414 hp 295 ft-lbs,TRUE,6,6 Speed Manual,14,Gasoline,20,Manual transmission,BMW,M3 Coup,2010,414,295
3658,132,9,24,Rear-wheel drive,BMW 4.0L 8 cylinder 414 hp 295 ft-lbs,TRUE,6,6 Speed Manual,14,Gasoline,20,Manual transmission,BMW,M3 Coup,2011,414,295
3659,167,230,24,Rear-wheel drive,BMW 4.0L 8 cylinder 414 hp 295 ft-lbs,TRUE,6,6 Speed Manual,14,Gasoline,20,Manual transmission,BMW,M3 Sedan,2010,414,295
3660,167,230,24,Rear-wheel drive,BMW 4.0L 8 cylinder 414 hp 295 ft-lbs,TRUE,6,6 Speed Manual,14,Gasoline,20,Manual transmission,BMW,M3 Sedan,2011,414,295
3661,77,60,219,Rear-wheel drive,Chevrolet 4.3L 6 Cylinder 195 hp 260 ft-lbs,TRUE,4,4 Speed Automatic,15,Gasoline,20,Automatic transmission,Chevrolet,Express,2011,195,260
3662,24,60,224,Rear-wheel drive,Chevrolet 4.3L 6 Cylinder 195 hp 260 ft-lbs,TRUE,4,4 Speed Automatic,15,Gasoline,20,Automatic transmission,Chevrolet,Express,2010,195,260
3663,163,190,138,All-wheel drive,Porsche 3.6L 6 cylinder 290 hp 273 ft-lbs,TRUE,6,6 Speed Manual,14,Gasoline,20,Manual transmission,Porsche,Cayenne,2010,290,273
3664,163,190,138,All-wheel drive,Porsche 3.6L 6 cylinder 290 hp 273 ft-lbs,TRUE,6,6 Speed Automatic Select Shift,14,Gasoline,20,Automatic transmission,Porsche,Cayenne,2010,290,273
3665,210,226,59,Front-wheel drive,Chevrolet 3.9L 6 Cylinder 230 hp 235 ft-lbs FFV,TRUE,4,4 Speed Automatic,13,E85,20,Automatic transmission,Chevrolet,Impala,2010,230,235
3666,77,60,219,Rear-wheel drive,GMC 4.3L 6 Cylinder 195 hp 260 ft-lbs,TRUE,4,4 Speed Automatic,15,Gasoline,20,Automatic transmission,GMC,Savana,2011,195,260
3667,74,70,240,Rear-wheel drive,GMC 4.3L 6 Cylinder 195 hp 260 ft-lbs,TRUE,4,4 Speed Automatic,15,Gasoline,20,Automatic transmission,GMC,Sierra 1500,2010,195,260
3668,24,60,224,Rear-wheel drive,GMC 4.3L 6 Cylinder 195 hp 260 ft-lbs,TRUE,4,4 Speed Automatic,15,Gasoline,20,Automatic transmission,GMC,Savana,2010,195,260
3669,193,41,82,Front-wheel drive,Buick 3.9L 6 Cylinder 227 hp 237 ft-lbs FFV,TRUE,4,4 Speed Automatic,13,E85,20,Automatic transmission,Buick,Lucerne,2011,227,237
3670,193,41,82,Front-wheel drive,Buick 3.9L 6 Cylinder 227 hp 237 ft-lbs FFV,TRUE,4,4 Speed Automatic,13,E85,20,Automatic transmission,Buick,Lucerne,2011,227,237
3671,193,41,82,Front-wheel drive,Buick 3.9L 6 Cylinder 227 hp 237 ft-lbs FFV,TRUE,4,4 Speed Automatic,13,E85,20,Automatic transmission,Buick,Lucerne,2011,227,237
3672,193,41,82,Front-wheel drive,Buick 3.9L 6 Cylinder 227 hp 237 ft-lbs FFV,TRUE,4,4 Speed Automatic,13,E85,20,Automatic transmission,Buick,Lucerne,2010,227,237
3673,246,102,83,Rear-wheel drive,Aston Martin 5.9L 12 Cylinder 470 hp 443 ft-lbs,TRUE,6,6 Speed Automatic Select Shift,13,Gasoline,20,Automatic transmission,Aston Martin,Martin DB9 Volante,2011,470,443
3674,224,212,146,Rear-wheel drive,Jeep 5.7L 8 Cylinder 360 hp 390 ft-lbs,TRUE,5,5 Speed Automatic,14,Gasoline,20,Automatic transmission,Grand Cherokee,Grand Cherokee,2011,360,390
3675,224,212,146,Rear-wheel drive,Jeep 5.7L 8 Cylinder 360 hp 390 ft-lbs,TRUE,5,5 Speed Automatic,14,Gasoline,20,Automatic transmission,Grand Cherokee,Grand Cherokee,2011,360,390
3676,224,212,146,Rear-wheel drive,Jeep 5.7L 8 Cylinder 360 hp 390 ft-lbs,TRUE,5,5 Speed Automatic,14,Gasoline,20,Automatic transmission,Grand Cherokee,Grand Cherokee,2011,360,390
3677,224,212,146,Rear-wheel drive,Jeep 5.7L 8 Cylinder 360 hp 390 ft-lbs,TRUE,5,5 Speed Automatic,14,Gasoline,20,Automatic transmission,Grand Cherokee,Grand Cherokee,2011,360,390
3678,246,102,83,Rear-wheel drive,Aston Martin 5.9L 12 Cylinder 470 hp 443 ft-lbs,TRUE,6,6 Speed Automatic Select Shift,13,Gasoline,20,Automatic transmission,Aston Martin,Martin DB9 Volante,2010,470,443
3679,214,167,52,Rear-wheel drive,Jeep 5.7L 8 Cylinder 357 hp 389 ft-lbs,TRUE,5,5 Speed Automatic,14,Gasoline,20,Automatic transmission,Grand Cherokee,Grand Cherokee,2010,357,389
3680,214,167,52,Four-wheel drive,Jeep 3.7L 6 Cylinder 210 hp 235 ft-lbs,TRUE,5,5 Speed Automatic,15,Gasoline,20,Automatic transmission,Grand Cherokee,Grand Cherokee,2010,210,235
3681,214,167,52,Rear-wheel drive,Jeep 5.7L 8 Cylinder 357 hp 389 ft-lbs,TRUE,5,5 Speed Automatic,14,Gasoline,20,Automatic transmission,Grand Cherokee,Grand Cherokee,2010,357,389
3682,214,167,52,Four-wheel drive,Jeep 3.7L 6 Cylinder 210 hp 235 ft-lbs,TRUE,5,5 Speed Automatic,15,Gasoline,20,Automatic transmission,Grand Cherokee,Grand Cherokee,2010,210,235
3683,246,102,83,Rear-wheel drive,Aston Martin 5.9L 12 Cylinder 470 hp 443 ft-lbs,TRUE,6,6 Speed Automatic Select Shift,13,Gasoline,20,Automatic transmission,Aston Martin,Martin DB9 Coup,2011,470,443
3684,20,103,87,Rear-wheel drive,Aston Martin 5.9L 12 Cylinder 470 hp 443 ft-lbs,TRUE,6,6 Speed Automatic Select Shift,13,Gasoline,20,Automatic transmission,Aston Martin,Martin DB9 Coup,2010,470,443
3685,73,17,123,Rear-wheel drive,Maserati 4.2L 8 Cylinder 405 hp 339 ft-lbs,TRUE,6,6 Speed Automatic,13,Gasoline,20,Automatic transmission,Maserati,GranTurismo Coup,2011,405,339
3686,73,17,123,Rear-wheel drive,Maserati 4.7L 8 Cylinder 433 hp 361 ft-lbs,TRUE,6,6 Speed Automatic,13,Gasoline,20,Automatic transmission,Maserati,GranTurismo Coup,2011,433,361
3687,73,17,54,Rear-wheel drive,Maserati 4.7L 8 Cylinder 433 hp 361 ft-lbs,TRUE,6,6 Speed Automatic,12,Gasoline,20,Automatic transmission,Maserati,GranTurismo Convertible,2011,433,361
3688,157,233,102,Rear-wheel drive,Maserati 4.2L 8 Cylinder 400 hp 339 ft-lbs,TRUE,6,6 Speed Automatic,12,Gasoline,20,Automatic transmission,Maserati,Quattroporte,2011,400,339
3689,6,57,55,Rear-wheel drive,Jeep 3.8L 6 Cylinder 205 hp 240 ft-lbs,TRUE,4,4 Speed Automatic,15,Gasoline,20,Automatic transmission,Jeep,Wrangler,2010,205,240
3690,6,75,55,Rear-wheel drive,Jeep 3.8L 6 Cylinder 205 hp 240 ft-lbs,TRUE,4,4 Speed Automatic,15,Gasoline,20,Automatic transmission,Jeep,Wrangler,2010,205,240
3691,157,233,102,Rear-wheel drive,Maserati 4.2L 8 Cylinder 400 hp 339 ft-lbs,TRUE,6,6 Speed Automatic,12,Gasoline,20,Automatic transmission,Maserati,Quattroporte,2010,400,339
3692,249,137,184,Four-wheel drive,Honda 3.5L 6 Cylinder 250 hp 247 ft-lbs,TRUE,5,5 Speed Automatic,15,Gasoline,20,Automatic transmission,Honda,Ridgeline,2011,250,247
3693,249,137,184,Four-wheel drive,Honda 3.5L 6 Cylinder 250 hp 247 ft-lbs,TRUE,5,5 Speed Automatic,15,Gasoline,20,Automatic transmission,Honda,Ridgeline,2011,250,247
3694,16,137,184,Four-wheel drive,Honda 3.5L 6 Cylinder 250 hp 247 ft-lbs,TRUE,5,5 Speed Automatic,15,Gasoline,20,Automatic transmission,Honda,Ridgeline,2011,250,247
3695,249,137,184,Four-wheel drive,Honda 3.5L 6 Cylinder 250 hp 247 ft-lbs,TRUE,5,5 Speed Automatic,15,Gasoline,20,Automatic transmission,Honda,Ridgeline,2010,250,247
3696,249,137,184,Four-wheel drive,Honda 3.5L 6 Cylinder 250 hp 247 ft-lbs,TRUE,5,5 Speed Automatic,15,Gasoline,20,Automatic transmission,Honda,Ridgeline,2010,250,247
3697,16,137,184,Four-wheel drive,Honda 3.5L 6 Cylinder 250 hp 247 ft-lbs,TRUE,5,5 Speed Automatic,15,Gasoline,20,Automatic transmission,Honda,Ridgeline,2010,250,247
3698,19,63,113,Rear-wheel drive,Toyota 4.0L 6 Cylinder 260 hp 271 ft-lbs,TRUE,5,5 Speed Automatic,17,Gasoline,20,Automatic transmission,Toyota,FJ Cruiser,2012,260,271
3699,36,63,113,Four-wheel drive,Toyota 4.0L 6 Cylinder 260 hp 271 ft-lbs,TRUE,5,5 Speed Automatic,17,Gasoline,20,Automatic transmission,Toyota,FJ Cruiser,2012,260,271
3700,239,245,140,All-wheel drive,BMW 4.4L 8 cylinder 400 hp 450 ft-lbs Turbo,TRUE,8,8 Speed Automatic Select Shift,14,Gasoline,20,Automatic transmission,BMW,X5,2011,400,450
3701,127,140,181,Rear-wheel drive,GMC 5.3L 8 Cylinder 300 hp 320 ft-lbs,TRUE,4,4 Speed Automatic,15,Gasoline,20,Automatic transmission,GMC,Canyon,2010,300,320
3702,127,140,181,Rear-wheel drive,GMC 5.3L 8 Cylinder 300 hp 320 ft-lbs,TRUE,4,4 Speed Automatic,15,Gasoline,20,Automatic transmission,GMC,Canyon,2010,300,320
3703,120,140,181,Rear-wheel drive,GMC 5.3L 8 Cylinder 300 hp 320 ft-lbs,TRUE,4,4 Speed Automatic,15,Gasoline,20,Automatic transmission,GMC,Canyon,2010,300,320
3704,120,140,181,Rear-wheel drive,GMC 5.3L 8 Cylinder 300 hp 320 ft-lbs,TRUE,4,4 Speed Automatic,15,Gasoline,20,Automatic transmission,GMC,Canyon,2010,300,320
3705,102,188,224,Rear-wheel drive,Dodge 3.7L 6 Cylinder 215 hp 235 ft-lbs,TRUE,4,4 Speed Automatic,14,Gasoline,20,Automatic transmission,Dodge,Ram 1500,2011,215,235
3706,102,188,224,Rear-wheel drive,Dodge 5.7L 8 Cylinder 390 hp 407 ft-lbs,TRUE,5,5 Speed Automatic,14,Gasoline,20,Automatic transmission,Dodge,Ram 1500,2011,390,407
3707,102,188,224,Rear-wheel drive,Dodge 5.7L 8 Cylinder 390 hp 407 ft-lbs,TRUE,5,5 Speed Automatic,14,Gasoline,20,Automatic transmission,Dodge,Ram 1500,2011,390,407
3708,115,184,224,Rear-wheel drive,Dodge 3.7L 6 Cylinder 215 hp 235 ft-lbs,TRUE,4,4 Speed Automatic,14,Gasoline,20,Automatic transmission,Dodge,Ram 1500,2011,215,235
3709,115,184,224,Rear-wheel drive,Dodge 5.7L 8 Cylinder 390 hp 407 ft-lbs,TRUE,5,5 Speed Automatic,14,Gasoline,20,Automatic transmission,Dodge,Ram 1500,2011,390,407
3710,115,184,224,Rear-wheel drive,Dodge 5.7L 8 Cylinder 390 hp 407 ft-lbs,TRUE,5,5 Speed Automatic,14,Gasoline,20,Automatic transmission,Dodge,Ram 1500,2011,390,407
3711,115,184,224,Rear-wheel drive,Dodge 5.7L 8 Cylinder 390 hp 407 ft-lbs,TRUE,5,5 Speed Automatic,14,Gasoline,20,Automatic transmission,Dodge,Ram 1500,2011,390,407
3712,115,184,224,Rear-wheel drive,Dodge 5.7L 8 Cylinder 390 hp 407 ft-lbs,TRUE,5,5 Speed Automatic,14,Gasoline,20,Automatic transmission,Dodge,Ram 1500,2011,390,407
3713,115,184,224,Rear-wheel drive,Dodge 5.7L 8 Cylinder 390 hp 407 ft-lbs,TRUE,5,5 Speed Automatic,14,Gasoline,20,Automatic transmission,Dodge,Ram 1500,2011,390,407
3714,115,184,224,Rear-wheel drive,Dodge 5.7L 8 Cylinder 390 hp 407 ft-lbs,TRUE,5,5 Speed Automatic,14,Gasoline,20,Automatic transmission,Dodge,Ram 1500,2011,390,407
3715,115,184,224,Rear-wheel drive,Dodge 5.7L 8 Cylinder 390 hp 407 ft-lbs,TRUE,5,5 Speed Automatic,14,Gasoline,20,Automatic transmission,Dodge,Ram 1500,2011,390,407
3716,115,184,224,Rear-wheel drive,Dodge 5.7L 8 Cylinder 390 hp 407 ft-lbs,TRUE,5,5 Speed Automatic,14,Gasoline,20,Automatic transmission,Dodge,Ram 1500,2011,390,407
3717,77,102,240,Rear-wheel drive,GMC 4.3L 6 Cylinder 195 hp 260 ft-lbs,TRUE,4,4 Speed Automatic,15,Gasoline,20,Automatic transmission,GMC,Sierra 1500,2011,195,260
3718,102,188,224,Rear-wheel drive,Dodge 5.7L 8 Cylinder 390 hp 407 ft-lbs,TRUE,5,5 Speed Automatic,14,Gasoline,20,Automatic transmission,Dodge,Ram 1500,2011,390,407
3719,153,15,191,All-wheel drive,BMW 4.4L 8 cylinder 400 hp 450 ft-lbs Turbo,TRUE,8,8 Speed Automatic Select Shift,14,Gasoline,20,Automatic transmission,BMW,X6,2011,400,450
3720,100,6,217,All-wheel drive,Cadillac 6.2L 8 Cylinder 403 hp 417 ft-lbs FFV,TRUE,6,6 Speed Automatic Select Shift,13,Gasoline,20,Automatic transmission,Cadillac,Escalade EXT,2010,403,417
3721,74,70,240,Rear-wheel drive,GMC 4.3L 6 Cylinder 195 hp 260 ft-lbs,TRUE,4,4 Speed Automatic,15,Gasoline,20,Automatic transmission,GMC,Sierra 1500,2011,195,260
3722,85,215,240,Rear-wheel drive,GMC 4.3L 6 Cylinder 195 hp 260 ft-lbs,TRUE,4,4 Speed Automatic,15,Gasoline,20,Automatic transmission,GMC,Sierra 1500,2011,195,260
3723,77,102,240,Rear-wheel drive,GMC 4.3L 6 Cylinder 195 hp 260 ft-lbs,TRUE,4,4 Speed Automatic,15,Gasoline,20,Automatic transmission,GMC,Sierra 1500,2010,195,260
3724,102,188,224,Rear-wheel drive,Dodge 3.7L 6 Cylinder 215 hp 235 ft-lbs,TRUE,4,4 Speed Automatic,14,Gasoline,20,Automatic transmission,Dodge,Ram 1500,2010,215,235
3725,102,188,224,Rear-wheel drive,Dodge 5.7L 8 Cylinder 390 hp 407 ft-lbs,TRUE,5,5 Speed Automatic,14,Gasoline,20,Automatic transmission,Dodge,Ram 1500,2010,390,407
3726,115,184,224,Rear-wheel drive,Dodge 3.7L 6 Cylinder 215 hp 235 ft-lbs,TRUE,4,4 Speed Automatic,14,Gasoline,20,Automatic transmission,Dodge,Ram 1500,2011,215,235
3727,115,184,224,Rear-wheel drive,Dodge 5.7L 8 Cylinder 390 hp 407 ft-lbs,TRUE,5,5 Speed Automatic,14,Gasoline,20,Automatic transmission,Dodge,Ram 1500,2010,390,407
3728,115,184,224,Rear-wheel drive,Dodge 5.7L 8 Cylinder 390 hp 407 ft-lbs,TRUE,5,5 Speed Automatic,14,Gasoline,20,Automatic transmission,Dodge,Ram 1500,2010,390,407
3729,115,184,224,Rear-wheel drive,Dodge 5.7L 8 Cylinder 390 hp 407 ft-lbs,TRUE,5,5 Speed Automatic,14,Gasoline,20,Automatic transmission,Dodge,Ram 1500,2011,390,407
3730,115,184,224,Rear-wheel drive,Dodge 5.7L 8 Cylinder 390 hp 407 ft-lbs,TRUE,5,5 Speed Automatic,14,Gasoline,20,Automatic transmission,Dodge,Ram 1500,2010,390,407
3731,115,184,224,Rear-wheel drive,Dodge 5.7L 8 Cylinder 390 hp 407 ft-lbs,TRUE,5,5 Speed Automatic,14,Gasoline,20,Automatic transmission,Dodge,Ram 1500,2010,390,407
3732,115,184,224,Rear-wheel drive,Dodge 5.7L 8 Cylinder 390 hp 407 ft-lbs,TRUE,5,5 Speed Automatic,14,Gasoline,20,Automatic transmission,Dodge,Ram 1500,2010,390,407
3733,97,235,224,Rear-wheel drive,Dodge 5.7L 8 Cylinder 390 hp 407 ft-lbs,TRUE,5,5 Speed Automatic,14,Gasoline,20,Automatic transmission,Dodge,Ram 1500,2010,390,407
3734,239,228,102,Four-wheel drive,Toyota 2.7L 4 Cylinder 159 hp 180 ft-lbs,TRUE,5,5 Speed Manual,18,Gasoline,20,Manual transmission,Toyota,Tacoma,2011,159,180
3735,249,165,102,Four-wheel drive,Toyota 2.7L 4 Cylinder 159 hp 180 ft-lbs,TRUE,5,5 Speed Manual,18,Gasoline,20,Manual transmission,Toyota,Tacoma,2011,159,180
3736,249,165,102,Four-wheel drive,Toyota 4.0L 6 Cylinder 236 hp 266 ft-lbs,TRUE,5,5 Speed Automatic,16,Gasoline,20,Automatic transmission,Toyota,Tacoma,2011,236,266
3737,244,245,102,Four-wheel drive,Toyota 4.0L 6 Cylinder 236 hp 266 ft-lbs,TRUE,5,5 Speed Automatic,16,Gasoline,20,Automatic transmission,Toyota,Tacoma,2011,236,266
3738,244,165,102,Four-wheel drive,Toyota 4.0L 6 Cylinder 236 hp 266 ft-lbs,TRUE,5,5 Speed Automatic,16,Gasoline,20,Automatic transmission,Toyota,Tacoma,2011,236,266
3739,239,165,102,Four-wheel drive,Toyota 4.0L 6 Cylinder 236 hp 266 ft-lbs,TRUE,5,5 Speed Automatic,16,Gasoline,20,Automatic transmission,Toyota,Tacoma,2010,236,266
3740,244,165,102,Four-wheel drive,Toyota 4.0L 6 Cylinder 236 hp 266 ft-lbs,TRUE,5,5 Speed Automatic,16,Gasoline,20,Automatic transmission,Toyota,Tacoma,2010,236,266
3741,244,245,102,Four-wheel drive,Toyota 4.0L 6 Cylinder 236 hp 266 ft-lbs,TRUE,5,5 Speed Automatic,16,Gasoline,20,Automatic transmission,Toyota,Tacoma,2010,236,266
3742,120,140,181,Rear-wheel drive,Chevrolet 5.3L 8 Cylinder 300 hp 320 ft-lbs,TRUE,4,4 Speed Automatic,14,Gasoline,20,Automatic transmission,Chevrolet,Colorado,2012,300,320
3743,120,140,181,Rear-wheel drive,Chevrolet 5.3L 8 Cylinder 300 hp 320 ft-lbs,TRUE,4,4 Speed Automatic,14,Gasoline,20,Automatic transmission,Chevrolet,Colorado,2012,300,320
3744,85,215,240,Rear-wheel drive,GMC 4.3L 6 Cylinder 195 hp 260 ft-lbs,TRUE,4,4 Speed Automatic,15,Gasoline,20,Automatic transmission,GMC,Sierra 1500,2010,195,260
3745,112,140,181,Rear-wheel drive,Chevrolet 5.3L 8 Cylinder 300 hp 320 ft-lbs,TRUE,4,4 Speed Automatic,14,Gasoline,20,Automatic transmission,Chevrolet,Colorado,2012,300,320
3746,112,140,181,Rear-wheel drive,Chevrolet 5.3L 8 Cylinder 300 hp 320 ft-lbs,TRUE,4,4 Speed Automatic,14,Gasoline,20,Automatic transmission,Chevrolet,Colorado,2012,300,320
3747,120,140,181,Rear-wheel drive,Chevrolet 5.3L 8 Cylinder 300 hp 320 ft-lbs,TRUE,4,4 Speed Automatic,14,Gasoline,20,Automatic transmission,Chevrolet,Colorado,2011,300,320
3748,120,140,181,Rear-wheel drive,Chevrolet 5.3L 8 Cylinder 300 hp 320 ft-lbs,TRUE,4,4 Speed Automatic,14,Gasoline,20,Automatic transmission,Chevrolet,Colorado,2011,300,320
3749,120,140,181,Rear-wheel drive,Chevrolet 5.3L 8 Cylinder 300 hp 320 ft-lbs,TRUE,4,4 Speed Automatic,14,Gasoline,20,Automatic transmission,Chevrolet,Colorado,2011,300,320
3750,112,140,181,Rear-wheel drive,Chevrolet 5.3L 8 Cylinder 300 hp 320 ft-lbs,TRUE,4,4 Speed Automatic,14,Gasoline,20,Automatic transmission,Chevrolet,Colorado,2011,300,320
3751,112,140,181,Rear-wheel drive,Chevrolet 5.3L 8 Cylinder 300 hp 320 ft-lbs,TRUE,4,4 Speed Automatic,14,Gasoline,20,Automatic transmission,Chevrolet,Colorado,2011,300,320
3752,112,140,181,Rear-wheel drive,Chevrolet 5.3L 8 Cylinder 300 hp 320 ft-lbs,TRUE,4,4 Speed Automatic,14,Gasoline,20,Automatic transmission,Chevrolet,Colorado,2011,300,320
3753,133,208,237,Rear-wheel drive,Toyota 4.0L 6 Cylinder 236 hp 266 ft-lbs,TRUE,5,5 Speed Automatic Select Shift,16,Gasoline,20,Automatic transmission,Toyota,Tundra,2011,236,266
3754,133,208,237,Rear-wheel drive,Toyota 4.6L 8 Cylinder 310 hp 327 ft-lbs,TRUE,6,6 Speed Automatic Select Shift,15,Gasoline,20,Automatic transmission,Toyota,Tundra,2011,310,327
3755,133,176,237,Rear-wheel drive,Toyota 4.0L 6 Cylinder 236 hp 266 ft-lbs,TRUE,5,5 Speed Automatic Select Shift,16,Gasoline,20,Automatic transmission,Toyota,Tundra,2011,236,266
3756,133,176,237,Rear-wheel drive,Toyota 4.0L 6 Cylinder 236 hp 266 ft-lbs,TRUE,5,5 Speed Automatic Select Shift,16,Gasoline,20,Automatic transmission,Toyota,Tundra,2011,236,266
3757,133,176,237,Rear-wheel drive,Toyota 4.6L 8 Cylinder 310 hp 327 ft-lbs,TRUE,6,6 Speed Automatic Select Shift,15,Gasoline,20,Automatic transmission,Toyota,Tundra,2011,310,327
3758,133,176,237,Rear-wheel drive,Toyota 4.6L 8 Cylinder 310 hp 327 ft-lbs,TRUE,6,6 Speed Automatic Select Shift,15,Gasoline,20,Automatic transmission,Toyota,Tundra,2011,310,327
3759,128,176,237,Rear-wheel drive,Toyota 4.6L 8 Cylinder 310 hp 327 ft-lbs,TRUE,6,6 Speed Automatic Select Shift,15,Gasoline,20,Automatic transmission,Toyota,Tundra,2011,310,327
3760,244,127,57,Rear-wheel drive,Suzuki 4.0L 6 Cylinder 261 hp 281 ft-lbs,TRUE,5,5 Speed Automatic,15,Gasoline,20,Automatic transmission,Suzuki,Equator,2011,261,281
3761,234,127,57,Four-wheel drive,Suzuki 4.0L 6 Cylinder 261 hp 281 ft-lbs,TRUE,5,5 Speed Automatic,15,Gasoline,20,Automatic transmission,Suzuki,Equator,2011,261,281
3762,120,140,181,Rear-wheel drive,Chevrolet 5.3L 8 Cylinder 300 hp 320 ft-lbs,TRUE,4,4 Speed Automatic,15,Gasoline,20,Automatic transmission,Chevrolet,Colorado,2010,300,320
3763,120,140,181,Rear-wheel drive,Chevrolet 5.3L 8 Cylinder 300 hp 320 ft-lbs,TRUE,4,4 Speed Automatic,15,Gasoline,20,Automatic transmission,Chevrolet,Colorado,2010,300,320
3764,120,140,181,Rear-wheel drive,Chevrolet 5.3L 8 Cylinder 300 hp 320 ft-lbs,TRUE,4,4 Speed Automatic,15,Gasoline,20,Automatic transmission,Chevrolet,Colorado,2010,300,320
3765,112,140,181,Rear-wheel drive,Chevrolet 5.3L 8 Cylinder 300 hp 320 ft-lbs,TRUE,4,4 Speed Automatic,15,Gasoline,20,Automatic transmission,Chevrolet,Colorado,2010,300,320
3766,112,140,181,Rear-wheel drive,Chevrolet 5.3L 8 Cylinder 300 hp 320 ft-lbs,TRUE,4,4 Speed Automatic,15,Gasoline,20,Automatic transmission,Chevrolet,Colorado,2010,300,320
3767,112,140,181,Rear-wheel drive,Chevrolet 5.3L 8 Cylinder 300 hp 320 ft-lbs,TRUE,4,4 Speed Automatic,15,Gasoline,20,Automatic transmission,Chevrolet,Colorado,2010,300,320
3768,234,99,57,Rear-wheel drive,Nissan 4.0L 6 Cylinder 261 hp 281 ft-lbs,TRUE,5,5 Speed Automatic,15,Gasoline,20,Automatic transmission,Nissan,Frontier,2011,261,281
3769,244,99,57,Rear-wheel drive,Nissan 4.0L 6 Cylinder 261 hp 281 ft-lbs,TRUE,6,6 Speed Manual,16,Gasoline,20,Manual transmission,Nissan,Frontier,2011,261,281
3770,234,99,57,Rear-wheel drive,Nissan 4.0L 6 Cylinder 261 hp 281 ft-lbs,TRUE,5,5 Speed Automatic,15,Gasoline,20,Automatic transmission,Nissan,Frontier,2011,261,281
3771,244,99,57,Rear-wheel drive,Nissan 4.0L 6 Cylinder 261 hp 281 ft-lbs,TRUE,5,5 Speed Automatic,15,Gasoline,20,Automatic transmission,Nissan,Frontier,2011,261,281
3772,244,196,57,Rear-wheel drive,Nissan 4.0L 6 Cylinder 261 hp 281 ft-lbs,TRUE,5,5 Speed Automatic,15,Gasoline,20,Automatic transmission,Nissan,Frontier,2011,261,281
3773,244,99,57,Rear-wheel drive,Nissan 4.0L 6 Cylinder 261 hp 281 ft-lbs,TRUE,5,5 Speed Automatic,15,Gasoline,20,Automatic transmission,Nissan,Frontier,2011,261,281
3774,244,99,57,Four-wheel drive,Nissan 4.0L 6 Cylinder 261 hp 281 ft-lbs,TRUE,6,6 Speed Manual,15,Gasoline,20,Manual transmission,Nissan,Frontier,2011,261,281
3775,85,99,57,Rear-wheel drive,Nissan 4.0L 6 Cylinder 261 hp 281 ft-lbs,TRUE,5,5 Speed Automatic,15,Gasoline,20,Automatic transmission,Nissan,Frontier,2011,261,281
3776,244,99,57,Rear-wheel drive,Nissan 4.0L 6 Cylinder 261 hp 281 ft-lbs,TRUE,6,6 Speed Manual,16,Gasoline,20,Manual transmission,Nissan,Frontier,2011,261,281
3777,57,196,57,Rear-wheel drive,Nissan 4.0L 6 Cylinder 261 hp 281 ft-lbs,TRUE,5,5 Speed Automatic,15,Gasoline,20,Automatic transmission,Nissan,Frontier,2011,261,281
3778,234,99,57,Rear-wheel drive,Nissan 4.0L 6 Cylinder 261 hp 281 ft-lbs,TRUE,6,6 Speed Manual,16,Gasoline,20,Manual transmission,Nissan,Frontier,2011,261,281
3779,244,99,57,Four-wheel drive,Nissan 4.0L 6 Cylinder 261 hp 281 ft-lbs,TRUE,6,6 Speed Manual,15,Gasoline,20,Manual transmission,Nissan,Frontier,2011,261,281
3780,244,99,57,Rear-wheel drive,Nissan 4.0L 6 Cylinder 261 hp 281 ft-lbs,TRUE,5,5 Speed Automatic,15,Gasoline,20,Automatic transmission,Nissan,Frontier,2011,261,281
3781,234,99,57,Four-wheel drive,Nissan 4.0L 6 Cylinder 261 hp 281 ft-lbs,TRUE,6,6 Speed Manual,15,Gasoline,20,Manual transmission,Nissan,Frontier,2011,261,281
3782,234,99,57,Four-wheel drive,Nissan 4.0L 6 Cylinder 261 hp 281 ft-lbs,TRUE,6,6 Speed Manual,15,Gasoline,20,Manual transmission,Nissan,Frontier,2011,261,281
3783,244,99,57,Four-wheel drive,Nissan 4.0L 6 Cylinder 261 hp 281 ft-lbs,TRUE,6,6 Speed Manual,15,Gasoline,20,Manual transmission,Nissan,Frontier,2011,261,281
3784,244,127,57,Rear-wheel drive,Suzuki 4.0L 6 Cylinder 261 hp 281 ft-lbs,TRUE,5,5 Speed Automatic,15,Gasoline,20,Automatic transmission,Suzuki,Equator,2010,261,281
